x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1430103,168,26,97,260,0,0,0,1,1,0,1,1,3,7,2,5,3,1,7,2,3,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4500,4500,9500,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9500,4500,168,26,97,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,808
801066,112,5,35,172,0,1,2,1,2,9,0,0,11,25,5,20,5,4,4,1,1,1,21,0,1,1,0,3,4,9,0,0,1,3,5,0,0,1,3,0.8639,3000,408,3000,1000,0,0,0,0,0,0,0,0,1,0,0,0.8639,0.8639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,2592,2592,3000,408,5,5,5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,22190,19,6,12.5,0.8704,1,1,1,0.4715,53512,0,,0,0,0,53512,0,53512,1,1,1,4,0,1,112,6,42.75,50920,50920,0.9919,0,,50920,0.9919,1,1,1,0,1,23464,1.4592,694
1238878,2,2,2,41,1,2,2,0,0,1,0,0,0,3,2,1,2,1,1,0,1,0,2,0,0,1,0,0,1,3,0,1,3,3,2,0,1,2,2,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,464,464,300,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.0686,2614,464,1.5466,0,0,0,2150,0,2150,1,1,1,2,0,1,2,2,2,2150,2150,1.0018,0,,2150,1.0018,1,1,1,0,1,2150,1.0018,493
1450187,11,11,11,206,1,0,1,0,0,2,4,3,6,16,1,15,6,1,9,0,3,0,4,1,1,1,2,4,6,3,0,0,3,3,2,0,0,2,2,,0,0,25000,124,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,9,0,2,5,6,9,0,2,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,9800,0,,,,3,0,,0,0,1,1,1,0,1,3,0,0,1,0,,,,0,,1,1,1,1,15300,11,11,11,0.9019,1,1,1,0.0443,15300,0,,0,0,0,15300,0,15300,1,1,1,1,0,2,11,11,11,15300,15300,0.9019,0,,15300,0.9019,1,1,1,0,,0,,759
1651457,,,,173,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1200,1200,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1200,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,668
1084830,302,4,120,302,1,5,5,1,9,3,4,2,5,29,4,25,3,2,26,3,2,1,3,0,1,1,0,3,13,11,0,6,10,10,8,0,5,7,7,0.0733,15500,14363,7500,250,1,0,0,0,0,0,0,0,2,2,12,1.1679,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,5495,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,71,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,14,2,6,14,14,14,4,2,3,4,4,4,0,2,0,1,1,0,3,2,2,2,2,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666,0.6666,2,2,2,2,0,0,0,5,5,16024,3467,7500,14363,302,4,150.3333,24,2,0.0729,584,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,10812,32,32,32,0.5847,1,1,1,0.3413,26836,15471,1.0736,2,2,2,11949,584,11365,1,1,1,1,0,1,32,32,32,10812,10812,0.5847,0,,10812,0.5847,1,1,1,0,,0,,466
1069314,13,13,13,56,0,0,0,2,0,1,0,0,0,3,1,2,2,1,3,1,2,1,0,0,0,1,0,0,1,4,0,0,2,3,4,0,0,2,3,1.0275,400,-11,900,130,0,0,0,0,0,0,0,0,0,0,3,1.0275,1.0275,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1616,1038,900,-11,13,13,13,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.13,1616,1205,1.1699,0,0,0,411,0,411,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,526
1477881,123,2,45,137,1,1,2,6,0,3,0,0,6,17,8,9,8,6,7,4,3,2,8,1,1,1,2,5,3,7,0,1,1,3,5,0,1,1,3,0.8433,10300,1613,7500,300,0,0,0,1,1,0,0,0,1,1,0,0.9582,0.3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,2,5,0,1,1,1,2,0,1,1,3,5,0,0,0,0,1,0,0,0,2,3,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,5,0,1,1,1,2,0,1,1,3,5,0,0,0,0,1,0,0,0,2,3,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,8687,7187,7500,1613,53,2,22,0,0,,0,1,1,1,1,1,1,2,2,0,4,2,123,123,123,309757,1.0241,1,1,1,1,40924,9,9,9,0.9193,1,1,1,0.7116,365171,0,,0,0,0,365171,309757,55414,1,1,1,2,0,1,18,9,13.5,46727,356484,0.8731,0,,46727,0.8731,1,1,1,0,,0,,634
1152613,,,,30,0,0,0,5,1,0,0,0,0,6,0,6,1,0,6,0,1,0,0,0,0,0,0,0,0,10,0,0,0,2,9,0,0,0,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,6,2,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,3655,2918,,0,,,,6,0,,0,0,0,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1,3655,3655,1,0,0,0,0,0,0,0,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,489
977486,250,5,110,327,0,2,2,0,4,5,3,0,22,36,10,26,8,5,16,3,2,1,16,1,1,1,4,4,9,0,0,0,0,0,0,0,0,0,0,0.7099,2100,609,10500,100,0,1,1,0,0,0,2,4,2,0,0,0.8766,0.6735,3,0,0,0,0,3,3,1,0,0,0,0,1,1,3,1,1215,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,16,1,0,1,0,0,1,0,3,2,1,0,0,17,6,6,12,14,14,6,6,15,17,17,0,0,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,2,1,3,3,3,10,12,12,0,2,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,20,6,6,14,16,16,6,6,17,19,19,0,0,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,17318,8568,10500,609,67,5,25.6666,4,0,,0,1,1,1,1,1,1,4,1,1,3,1,41,41,41,191733,0.9833,1,1,1,1,22220,24,24,24,0.7679,1,1,1,0.3043,241845,191733,0.9833,1,1,2,226018,214896,11122,1,1,1,6,0,2,250,24,164.5,32794,224527,0.5979,22220,0.7679,10574,0.4081,1,1,1,0,1,1768,0.1114,560
1476042,,,,96,0,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,12,0,1,1,2,4,7,1,0,0,0,0,0,1,8,1,9322,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.7208,10445,10445,0.7208,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,502
1430809,91,18,64,91,1,0,0,3,1,0,3,3,0,10,6,4,4,1,3,0,2,0,7,0,1,1,0,1,1,2,0,0,0,0,2,0,0,0,0,,0,0,300,100,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4,0,0,0,4,20,0,0,0,0,0,0,4,4,20,20,0,0,0,0,0,0,4,4,20,20,0,4,4,8,8,0,4,4,20,20,0,0,0,12,12,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,1,1,1,1,0,0,1,1,1,0,4,0,0,0,4,20,0,0,0,0,0,0,4,4,20,20,0,0,0,0,0,0,4,4,20,20,0,4,4,8,8,0,4,4,20,20,0,0,0,12,12,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,2,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.7347,39502,5283,0.2198,0,0,0,34219,24175,10044,1,1,1,6,0,9,91,18,64,34219,34219,1.1599,24175,1.2087,10044,1.0572,1,1,1,0,5,34219,1.1599,540
1447477,4,1,2,74,0,2,2,2,2,2,2,0,0,10,2,8,3,1,2,2,1,1,8,0,1,1,0,6,2,20,2,6,6,10,9,0,3,3,5,0.3533,600,388,300,300,0,1,0,0,0,1,0,0,0,0,0,0.5166,0.19,7,0,0,1,2,3,6,0,0,0,0,0,0,0,5,0,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,3,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,2,212,155,300,388,4,1,2.5,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.2568,21586,21374,0.9024,0,0,0,212,0,212,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,499
1338506,4,1,2,116,0,6,6,0,0,0,0,0,4,10,5,5,3,3,10,5,3,3,0,0,0,1,0,0,9,10,3,3,5,6,6,2,2,3,4,0.8569,6500,930,2800,0,0,0,0,0,0,1,0,2,0,1,1,1.0331,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,611,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,3,1,0,0,0,0,2,6,6,5771,2615,2800,930,4,1,2.6,1,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.7493,5771,0,,0,0,0,5570,0,5570,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,526
1126521,167,6,41,167,1,0,1,5,3,11,2,1,1,24,16,8,8,5,2,0,2,0,20,1,1,1,1,3,1,5,2,2,3,4,4,1,1,2,3,,0,0,3500,1200,0,0,0,0,0,0,0,0,0,0,2,,,6,0,0,3,4,6,6,1,0,0,0,0,1,1,2,0,5395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,1,0,1,1,2,1,0,0,1,10,2,2,4,4,4,3,6,10,10,10,1,1,3,3,3,1,4,6,6,6,0,1,1,1,1,0,3,3,3,3,0,2,2,2,2,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,2,2,2,1,0,1,1,1,1,0,4,1,2,0,1,16,2,2,7,7,7,3,6,14,14,14,1,1,4,4,4,1,4,7,7,7,0,1,1,1,1,0,3,3,3,3,0,2,2,2,2,,,0,0,0,0,0,0,0,0,0,5366,4090,3500,0,167,167,167,2,0,,0,1,1,1,1,1,1,1,1,0,1,0,58,58,58,117353,0.9134,1,1,1,1,30697,6,6,6,0.9412,1,1,1,0.7679,201952,36496,0.9474,2,2,2,196586,31130,165456,1,1,1,14,2,5,55,6,31.7857,79233,196586,1.0336,31130,0.9204,48103,1.123,1,1,1,0,1,48103,1.123,530
1066278,82,2,41,112,0,8,11,7,7,17,15,0,1,58,36,22,7,6,9,7,2,2,49,0,1,1,0,4,5,24,1,5,8,16,14,1,2,4,8,0.8794,3800,458,800,250,0,0,0,0,1,0,1,0,0,3,3,1.0146,0.4966,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1638,2,0,0,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,1,2,2,2,2,0,0,0,1,2,1,0,0,0,0,1,0,1,1,0,0,0,2,0,1,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,5,4265,923,800,458,51,2,15.7142,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,9019,44,28,36,0.4628,1,1,1,0.7589,101573,923,0.9715,0,0,0,100650,991,99659,1,1,1,29,0,2,82,3,47.6896,97308,97308,0.9802,991,0.1341,96317,1.0482,1,1,1,0,1,87382,1.1094,566
942707,60,3,24,136,0,3,6,4,1,6,2,0,1,20,11,9,4,4,15,9,2,2,4,1,1,1,1,4,7,7,0,1,5,6,3,0,1,2,2,0.615,22600,8699,4900,100,0,1,0,1,1,0,1,2,2,0,0,0.8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,2,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888,0.8888,7,5,3,0,0,0,1,2,4,13901,4310,4900,8699,60,5,28.4444,0,0,,0,1,1,1,1,1,1,1,1,0,1,0,9,9,9,243889,0.9888,1,1,1,1,29807,3,3,3,0.976,1,1,1,0.8526,287597,0,,0,0,0,287597,0,287597,1,1,1,1,0,2,3,3,3,29807,273696,0.976,0,,29807,0.976,1,1,1,0,,0,,635
923775,149,7,31,173,0,0,4,2,0,0,1,0,7,14,7,7,7,6,3,3,3,3,8,1,1,1,2,4,2,8,0,0,0,3,6,0,0,0,3,0.7703,10900,2503,30000,3000,0,0,0,0,1,0,0,0,1,1,0,0.9442,0.4326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,45,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,10,20,0,0,0,10,20,1,1,3,3,2,0,0,0,0,0,2,8397,3794,4400,2503,19,7,12,0,0,,0,1,1,1,1,1,1,3,1,0,5,3,149,149,149,220298,1.1014,1,1,1,1,5780,8,8,8,0.6152,1,1,1,0.4908,295533,0,,0,0,0,295533,220298,75235,1,1,1,3,0,1,18,7,11,66838,287136,0.9245,0,,66838,0.9245,1,1,1,0,,0,,626
1076730,97,35,76,140,1,0,0,0,3,6,2,13,13,37,7,30,6,3,17,1,2,1,19,0,1,1,0,4,12,3,0,0,1,1,1,0,0,1,1,1.2889,1000,-289,3450,190,0,0,0,0,0,0,0,0,0,0,3,1.2889,1.2889,8,0,0,1,2,8,8,0,0,0,0,0,0,0,2,0,4895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,0,0,0,7,7,7,7,0,0,0,7,107,1,2,3,5,5,12,21,55,62,97,1,2,3,3,3,11,19,52,57,92,6,12,17,22,27,10,17,49,54,89,4,5,32,32,62,1,5,3,3,3,3,3,0,,0,0,0,0,0,0,,0,0,0,0,0,7,2,2,6,7,7,3,1,1,3,3,3,0,8,0,0,0,8,117,1,2,3,5,5,12,21,55,62,97,1,2,3,3,3,11,19,52,57,92,6,12,17,22,27,10,17,49,54,89,4,5,32,32,62,1,1,0,0,0,0,0,0,0,0,0,6081,4100,3450,-289,37,37,37,8,1,1.2889,1289,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.1413,16920,16920,0.6348,7,7,7,12128,12128,0,1,1,1,5,5,5,97,85,92.2,10046,10046,1.0032,10046,1.0032,0,,1,1,1,1,5,10046,1.0032,413
906911,,,,20,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0,1,2,0,0,0,1,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,,,3,0,1,2,3,3,3,0,0,0,0,0,0,0,2,0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,300,0,,,,1,0,,0,0,0,0,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,485
1147101,185,3,66,203,1,2,4,1,0,1,0,1,7,14,4,10,5,3,9,3,2,2,1,1,1,1,2,1,9,15,3,3,5,6,6,2,2,4,5,0.0383,7350,6299,8500,500,2,0,0,0,0,0,0,0,0,0,0,0.0411,0.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,46,0,0,3,3,3,4,10,22,34,45,0,0,1,1,1,4,10,19,31,42,0,0,1,1,1,4,10,18,30,41,4,10,17,29,40,0.6666,0.6666,1,1,1,1,0,0,0,2,4,251,247,8500,6299,185,3,82.3333,0,0,,0,1,1,1,1,0,1,2,0,0,5,1,,,,0,,1,1,1,1,21459,20,20,20,0.873,1,1,1,0.043,21710,0,0,0,0,0,21710,21459,251,1,1,1,1,0,2,20,20,20,21459,21459,0.873,21459,0.873,0,,1,1,1,0,,0,,678
